count,next,previous,results
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'togetic', 'url': 'https://pokeapi.co/api/v2/pokemon/176/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'natu', 'url': 'https://pokeapi.co/api/v2/pokemon/177/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'xatu', 'url': 'https://pokeapi.co/api/v2/pokemon/178/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mareep', 'url': 'https://pokeapi.co/api/v2/pokemon/179/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'flaaffy', 'url': 'https://pokeapi.co/api/v2/pokemon/180/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ampharos', 'url': 'https://pokeapi.co/api/v2/pokemon/181/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'bellossom', 'url': 'https://pokeapi.co/api/v2/pokemon/182/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'marill', 'url': 'https://pokeapi.co/api/v2/pokemon/183/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'azumarill', 'url': 'https://pokeapi.co/api/v2/pokemon/184/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sudowoodo', 'url': 'https://pokeapi.co/api/v2/pokemon/185/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'politoed', 'url': 'https://pokeapi.co/api/v2/pokemon/186/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'hoppip', 'url': 'https://pokeapi.co/api/v2/pokemon/187/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'skiploom', 'url': 'https://pokeapi.co/api/v2/pokemon/188/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'jumpluff', 'url': 'https://pokeapi.co/api/v2/pokemon/189/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'aipom', 'url': 'https://pokeapi.co/api/v2/pokemon/190/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sunkern', 'url': 'https://pokeapi.co/api/v2/pokemon/191/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sunflora', 'url': 'https://pokeapi.co/api/v2/pokemon/192/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'yanma', 'url': 'https://pokeapi.co/api/v2/pokemon/193/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wooper', 'url': 'https://pokeapi.co/api/v2/pokemon/194/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'quagsire', 'url': 'https://pokeapi.co/api/v2/pokemon/195/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'espeon', 'url': 'https://pokeapi.co/api/v2/pokemon/196/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'umbreon', 'url': 'https://pokeapi.co/api/v2/pokemon/197/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'murkrow', 'url': 'https://pokeapi.co/api/v2/pokemon/198/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'slowking', 'url': 'https://pokeapi.co/api/v2/pokemon/199/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'misdreavus', 'url': 'https://pokeapi.co/api/v2/pokemon/200/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'unown', 'url': 'https://pokeapi.co/api/v2/pokemon/201/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wobbuffet', 'url': 'https://pokeapi.co/api/v2/pokemon/202/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'girafarig', 'url': 'https://pokeapi.co/api/v2/pokemon/203/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pineco', 'url': 'https://pokeapi.co/api/v2/pokemon/204/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'forretress', 'url': 'https://pokeapi.co/api/v2/pokemon/205/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dunsparce', 'url': 'https://pokeapi.co/api/v2/pokemon/206/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gligar', 'url': 'https://pokeapi.co/api/v2/pokemon/207/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'steelix', 'url': 'https://pokeapi.co/api/v2/pokemon/208/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'snubbull', 'url': 'https://pokeapi.co/api/v2/pokemon/209/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'granbull', 'url': 'https://pokeapi.co/api/v2/pokemon/210/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'qwilfish', 'url': 'https://pokeapi.co/api/v2/pokemon/211/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'scizor', 'url': 'https://pokeapi.co/api/v2/pokemon/212/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shuckle', 'url': 'https://pokeapi.co/api/v2/pokemon/213/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'heracross', 'url': 'https://pokeapi.co/api/v2/pokemon/214/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sneasel', 'url': 'https://pokeapi.co/api/v2/pokemon/215/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'teddiursa', 'url': 'https://pokeapi.co/api/v2/pokemon/216/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ursaring', 'url': 'https://pokeapi.co/api/v2/pokemon/217/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'slugma', 'url': 'https://pokeapi.co/api/v2/pokemon/218/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'magcargo', 'url': 'https://pokeapi.co/api/v2/pokemon/219/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'swinub', 'url': 'https://pokeapi.co/api/v2/pokemon/220/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'piloswine', 'url': 'https://pokeapi.co/api/v2/pokemon/221/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'corsola', 'url': 'https://pokeapi.co/api/v2/pokemon/222/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'remoraid', 'url': 'https://pokeapi.co/api/v2/pokemon/223/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'octillery', 'url': 'https://pokeapi.co/api/v2/pokemon/224/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'delibird', 'url': 'https://pokeapi.co/api/v2/pokemon/225/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mantine', 'url': 'https://pokeapi.co/api/v2/pokemon/226/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'skarmory', 'url': 'https://pokeapi.co/api/v2/pokemon/227/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'houndour', 'url': 'https://pokeapi.co/api/v2/pokemon/228/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'houndoom', 'url': 'https://pokeapi.co/api/v2/pokemon/229/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kingdra', 'url': 'https://pokeapi.co/api/v2/pokemon/230/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'phanpy', 'url': 'https://pokeapi.co/api/v2/pokemon/231/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'donphan', 'url': 'https://pokeapi.co/api/v2/pokemon/232/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'porygon2', 'url': 'https://pokeapi.co/api/v2/pokemon/233/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'stantler', 'url': 'https://pokeapi.co/api/v2/pokemon/234/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'smeargle', 'url': 'https://pokeapi.co/api/v2/pokemon/235/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tyrogue', 'url': 'https://pokeapi.co/api/v2/pokemon/236/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'hitmontop', 'url': 'https://pokeapi.co/api/v2/pokemon/237/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'smoochum', 'url': 'https://pokeapi.co/api/v2/pokemon/238/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'elekid', 'url': 'https://pokeapi.co/api/v2/pokemon/239/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'magby', 'url': 'https://pokeapi.co/api/v2/pokemon/240/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'miltank', 'url': 'https://pokeapi.co/api/v2/pokemon/241/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'blissey', 'url': 'https://pokeapi.co/api/v2/pokemon/242/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'raikou', 'url': 'https://pokeapi.co/api/v2/pokemon/243/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'entei', 'url': 'https://pokeapi.co/api/v2/pokemon/244/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'suicune', 'url': 'https://pokeapi.co/api/v2/pokemon/245/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'larvitar', 'url': 'https://pokeapi.co/api/v2/pokemon/246/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pupitar', 'url': 'https://pokeapi.co/api/v2/pokemon/247/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'tyranitar', 'url': 'https://pokeapi.co/api/v2/pokemon/248/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lugia', 'url': 'https://pokeapi.co/api/v2/pokemon/249/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ho-oh', 'url': 'https://pokeapi.co/api/v2/pokemon/250/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'celebi', 'url': 'https://pokeapi.co/api/v2/pokemon/251/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'treecko', 'url': 'https://pokeapi.co/api/v2/pokemon/252/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'grovyle', 'url': 'https://pokeapi.co/api/v2/pokemon/253/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sceptile', 'url': 'https://pokeapi.co/api/v2/pokemon/254/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'torchic', 'url': 'https://pokeapi.co/api/v2/pokemon/255/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'combusken', 'url': 'https://pokeapi.co/api/v2/pokemon/256/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'blaziken', 'url': 'https://pokeapi.co/api/v2/pokemon/257/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mudkip', 'url': 'https://pokeapi.co/api/v2/pokemon/258/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'marshtomp', 'url': 'https://pokeapi.co/api/v2/pokemon/259/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'swampert', 'url': 'https://pokeapi.co/api/v2/pokemon/260/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'poochyena', 'url': 'https://pokeapi.co/api/v2/pokemon/261/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mightyena', 'url': 'https://pokeapi.co/api/v2/pokemon/262/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'zigzagoon', 'url': 'https://pokeapi.co/api/v2/pokemon/263/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'linoone', 'url': 'https://pokeapi.co/api/v2/pokemon/264/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wurmple', 'url': 'https://pokeapi.co/api/v2/pokemon/265/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'silcoon', 'url': 'https://pokeapi.co/api/v2/pokemon/266/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'beautifly', 'url': 'https://pokeapi.co/api/v2/pokemon/267/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cascoon', 'url': 'https://pokeapi.co/api/v2/pokemon/268/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'dustox', 'url': 'https://pokeapi.co/api/v2/pokemon/269/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lotad', 'url': 'https://pokeapi.co/api/v2/pokemon/270/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lombre', 'url': 'https://pokeapi.co/api/v2/pokemon/271/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ludicolo', 'url': 'https://pokeapi.co/api/v2/pokemon/272/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'seedot', 'url': 'https://pokeapi.co/api/v2/pokemon/273/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'nuzleaf', 'url': 'https://pokeapi.co/api/v2/pokemon/274/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shiftry', 'url': 'https://pokeapi.co/api/v2/pokemon/275/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'taillow', 'url': 'https://pokeapi.co/api/v2/pokemon/276/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'swellow', 'url': 'https://pokeapi.co/api/v2/pokemon/277/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wingull', 'url': 'https://pokeapi.co/api/v2/pokemon/278/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'pelipper', 'url': 'https://pokeapi.co/api/v2/pokemon/279/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ralts', 'url': 'https://pokeapi.co/api/v2/pokemon/280/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'kirlia', 'url': 'https://pokeapi.co/api/v2/pokemon/281/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gardevoir', 'url': 'https://pokeapi.co/api/v2/pokemon/282/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'surskit', 'url': 'https://pokeapi.co/api/v2/pokemon/283/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'masquerain', 'url': 'https://pokeapi.co/api/v2/pokemon/284/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shroomish', 'url': 'https://pokeapi.co/api/v2/pokemon/285/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'breloom', 'url': 'https://pokeapi.co/api/v2/pokemon/286/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'slakoth', 'url': 'https://pokeapi.co/api/v2/pokemon/287/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'vigoroth', 'url': 'https://pokeapi.co/api/v2/pokemon/288/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'slaking', 'url': 'https://pokeapi.co/api/v2/pokemon/289/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'nincada', 'url': 'https://pokeapi.co/api/v2/pokemon/290/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'ninjask', 'url': 'https://pokeapi.co/api/v2/pokemon/291/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'shedinja', 'url': 'https://pokeapi.co/api/v2/pokemon/292/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'whismur', 'url': 'https://pokeapi.co/api/v2/pokemon/293/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'loudred', 'url': 'https://pokeapi.co/api/v2/pokemon/294/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'exploud', 'url': 'https://pokeapi.co/api/v2/pokemon/295/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'makuhita', 'url': 'https://pokeapi.co/api/v2/pokemon/296/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'hariyama', 'url': 'https://pokeapi.co/api/v2/pokemon/297/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'azurill', 'url': 'https://pokeapi.co/api/v2/pokemon/298/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'nosepass', 'url': 'https://pokeapi.co/api/v2/pokemon/299/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'skitty', 'url': 'https://pokeapi.co/api/v2/pokemon/300/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'delcatty', 'url': 'https://pokeapi.co/api/v2/pokemon/301/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sableye', 'url': 'https://pokeapi.co/api/v2/pokemon/302/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'mawile', 'url': 'https://pokeapi.co/api/v2/pokemon/303/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'aron', 'url': 'https://pokeapi.co/api/v2/pokemon/304/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lairon', 'url': 'https://pokeapi.co/api/v2/pokemon/305/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'aggron', 'url': 'https://pokeapi.co/api/v2/pokemon/306/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'meditite', 'url': 'https://pokeapi.co/api/v2/pokemon/307/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'medicham', 'url': 'https://pokeapi.co/api/v2/pokemon/308/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'electrike', 'url': 'https://pokeapi.co/api/v2/pokemon/309/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'manectric', 'url': 'https://pokeapi.co/api/v2/pokemon/310/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'plusle', 'url': 'https://pokeapi.co/api/v2/pokemon/311/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'minun', 'url': 'https://pokeapi.co/api/v2/pokemon/312/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'volbeat', 'url': 'https://pokeapi.co/api/v2/pokemon/313/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'illumise', 'url': 'https://pokeapi.co/api/v2/pokemon/314/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'roselia', 'url': 'https://pokeapi.co/api/v2/pokemon/315/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'gulpin', 'url': 'https://pokeapi.co/api/v2/pokemon/316/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'swalot', 'url': 'https://pokeapi.co/api/v2/pokemon/317/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'carvanha', 'url': 'https://pokeapi.co/api/v2/pokemon/318/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'sharpedo', 'url': 'https://pokeapi.co/api/v2/pokemon/319/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wailmer', 'url': 'https://pokeapi.co/api/v2/pokemon/320/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'wailord', 'url': 'https://pokeapi.co/api/v2/pokemon/321/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'numel', 'url': 'https://pokeapi.co/api/v2/pokemon/322/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'camerupt', 'url': 'https://pokeapi.co/api/v2/pokemon/323/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'torkoal', 'url': 'https://pokeapi.co/api/v2/pokemon/324/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'spoink', 'url': 'https://pokeapi.co/api/v2/pokemon/325/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'grumpig', 'url': 'https://pokeapi.co/api/v2/pokemon/326/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'spinda', 'url': 'https://pokeapi.co/api/v2/pokemon/327/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'trapinch', 'url': 'https://pokeapi.co/api/v2/pokemon/328/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'vibrava', 'url': 'https://pokeapi.co/api/v2/pokemon/329/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'flygon', 'url': 'https://pokeapi.co/api/v2/pokemon/330/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cacnea', 'url': 'https://pokeapi.co/api/v2/pokemon/331/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cacturne', 'url': 'https://pokeapi.co/api/v2/pokemon/332/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'swablu', 'url': 'https://pokeapi.co/api/v2/pokemon/333/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'altaria', 'url': 'https://pokeapi.co/api/v2/pokemon/334/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'zangoose', 'url': 'https://pokeapi.co/api/v2/pokemon/335/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'seviper', 'url': 'https://pokeapi.co/api/v2/pokemon/336/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lunatone', 'url': 'https://pokeapi.co/api/v2/pokemon/337/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'solrock', 'url': 'https://pokeapi.co/api/v2/pokemon/338/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'barboach', 'url': 'https://pokeapi.co/api/v2/pokemon/339/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'whiscash', 'url': 'https://pokeapi.co/api/v2/pokemon/340/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'corphish', 'url': 'https://pokeapi.co/api/v2/pokemon/341/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'crawdaunt', 'url': 'https://pokeapi.co/api/v2/pokemon/342/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'baltoy', 'url': 'https://pokeapi.co/api/v2/pokemon/343/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'claydol', 'url': 'https://pokeapi.co/api/v2/pokemon/344/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'lileep', 'url': 'https://pokeapi.co/api/v2/pokemon/345/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'cradily', 'url': 'https://pokeapi.co/api/v2/pokemon/346/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'anorith', 'url': 'https://pokeapi.co/api/v2/pokemon/347/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'armaldo', 'url': 'https://pokeapi.co/api/v2/pokemon/348/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'feebas', 'url': 'https://pokeapi.co/api/v2/pokemon/349/'}"
1154,https://pokeapi.co/api/v2/pokemon/?offset=1000&limit=154,,"{'name': 'milotic', 'url': 'https://pokeapi.co/api/v2/pokemon/350/'}"
